alert_id,user,date,risk_level,ensemble_score,ae_score,if_score,both_flagged,reason_count,reason_summary,high_reasons,device_count,email_external,http_suspicious,sensitive_files
ALERT-QNP0216-20100812,qnp0216,2010-08-12,LOW,0.3077,0.0528,0.5626,True,1,Logged into 5 different machines in one day — possible lateral movement,1,0,3,2,0
ALERT-HRL0540-20101022,hrl0540,2010-10-22,LOW,0.3077,0.0928,0.5225,True,0,,0,18,5,0,0
ALERT-HCS0003-20110224,hcs0003,2011-02-24,LOW,0.3076,0.0444,0.5708,True,0,,0,2,21,0,0
ALERT-TSM0363-20101122,tsm0363,2010-11-22,LOW,0.3076,0.0653,0.5499,True,2,"Logged into 5 different machines in one day — possible lateral movement; Visited 29 suspicious URLs (job boards, cloud storage, competitor sites)",1,0,4,29,0
ALERT-KSP0357-20100412,ksp0357,2010-04-12,LOW,0.3076,0.0427,0.5726,True,3,"Logged into 4 different machines in one day — possible lateral movement; Visited 12 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 1:00 deviates 3.4 hours from personal baseline (4.4h avg)",1,0,1,12,0
ALERT-HRL0540-20101207,hrl0540,2010-12-07,LOW,0.3075,0.0429,0.5721,True,0,,0,18,3,0,0
ALERT-DIW0118-20110105,diw0118,2011-01-05,LOW,0.3075,0.0693,0.5457,True,0,,0,6,1,1,0
ALERT-JCC0225-20100511,jcc0225,2010-05-11,LOW,0.3075,0.0424,0.5727,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.0 hours from personal baseline (4.0h avg),1,0,3,2,0
ALERT-VCC0396-20100406,vcc0396,2010-04-06,LOW,0.3074,0.0472,0.5675,True,0,,0,6,6,0,0
ALERT-HRL0540-20100211,hrl0540,2010-02-11,LOW,0.3073,0.0487,0.5659,True,1,51% of session activity occurred outside business hours (baseline: 30%),0,16,5,0,0
ALERT-QRM0739-20101108,qrm0739,2010-11-08,LOW,0.3073,0.0958,0.5188,True,1,"Visited 11 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,13,11,0
ALERT-LBC0356-20110303,lbc0356,2011-03-03,LOW,0.3073,0.0814,0.5332,True,3,"Logged into 4 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg)",1,0,9,4,0
ALERT-RHL0992-20100107,rhl0992,2010-01-07,LOW,0.3072,0.0626,0.5518,True,1,51% of session activity occurred outside business hours (baseline: 29%),0,6,3,1,0
ALERT-MSO0222-20101025,mso0222,2010-10-25,LOW,0.3071,0.0493,0.5649,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.5 hours from personal baseline (3.5h avg),1,0,2,0,0
ALERT-SAA0999-20100205,saa0999,2010-02-05,LOW,0.3071,0.0578,0.5564,True,0,,0,18,5,0,0
ALERT-KCO0122-20100719,kco0122,2010-07-19,LOW,0.3069,0.0422,0.5715,True,1,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,7,7,0
ALERT-RSC0089-20100310,rsc0089,2010-03-10,LOW,0.3069,0.0547,0.5591,True,1,Login at hour 0:00 deviates 6.5 hours from personal baseline (6.5h avg),0,18,7,0,0
ALERT-IRM0931-20110429,irm0931,2011-04-29,LOW,0.3069,0.0774,0.5364,True,1,Login at hour 3:00 deviates 3.8 hours from personal baseline (6.8h avg),0,2,4,0,0
ALERT-BRM0995-20100820,brm0995,2010-08-20,LOW,0.3069,0.1199,0.4939,True,0,,0,16,7,0,0
ALERT-HCS0003-20100625,hcs0003,2010-06-25,LOW,0.3069,0.0506,0.5632,True,0,,0,2,22,0,0
ALERT-CLB0774-20100413,clb0774,2010-04-13,LOW,0.3067,0.0434,0.57,True,1,Login at hour 1:00 deviates 5.8 hours from personal baseline (6.8h avg),0,18,2,0,0
ALERT-HCS0003-20100309,hcs0003,2010-03-09,LOW,0.3067,0.0498,0.5636,True,0,,0,4,21,0,0
ALERT-AOK0844-20100524,aok0844,2010-05-24,LOW,0.3065,0.0426,0.5705,True,1,60% of session activity occurred outside business hours (baseline: 29%),0,4,1,0,0
ALERT-HRL0540-20100813,hrl0540,2010-08-13,LOW,0.3064,0.0578,0.5551,True,0,,0,16,6,0,0
ALERT-KCF0045-20100202,kcf0045,2010-02-02,LOW,0.3063,0.0509,0.5617,True,1,Logged into 6 different machines in one day — possible lateral movement,1,0,4,0,0
ALERT-CTR0341-20110509,ctr0341,2011-05-09,LOW,0.3063,0.0425,0.5702,True,2,49% of session activity occurred outside business hours (baseline: 22%); Login at hour 0:00 deviates 6.3 hours from personal baseline (6.3h avg),0,0,2,0,0
ALERT-KCO0122-20101207,kco0122,2010-12-07,LOW,0.3062,0.059,0.5534,True,2,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 5:00 deviates 3.3 hours from personal baseline (8.3h avg)",0,4,1,4,0
ALERT-KKW0879-20100313,kkw0879,2010-03-13,LOW,0.3062,0.0674,0.545,True,1,Login at hour 0:00 deviates 6.8 hours from personal baseline (6.8h avg),0,18,5,0,0
ALERT-GTD0219-20100521,gtd0219,2010-05-21,LOW,0.3062,0.0427,0.5697,True,0,,0,4,8,0,0
ALERT-CLB0774-20100930,clb0774,2010-09-30,LOW,0.3061,0.0424,0.5698,True,1,Login at hour 1:00 deviates 6.1 hours from personal baseline (7.1h avg),0,18,1,0,0
ALERT-CGB0637-20110405,cgb0637,2011-04-05,LOW,0.3061,0.0499,0.5623,True,1,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",0,10,1,3,0
ALERT-BAL0044-20100507,bal0044,2010-05-07,LOW,0.3061,0.0444,0.5677,True,1,Login at hour 0:00 deviates 3.9 hours from personal baseline (3.9h avg),0,4,3,0,0
ALERT-ATP0662-20100310,atp0662,2010-03-10,LOW,0.306,0.0444,0.5676,True,1,Login at hour 2:00 deviates 5.1 hours from personal baseline (7.1h avg),0,2,4,1,0
ALERT-XWD0923-20100420,xwd0923,2010-04-20,LOW,0.306,0.0585,0.5536,True,2,"Accessed 2 sensitive file(s) in HR, finance, or executive directories; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",1,4,8,6,2
ALERT-CTA0020-20101005,cta0020,2010-10-05,LOW,0.306,0.1072,0.5049,True,0,,0,16,5,0,0
ALERT-XWD0923-20100312,xwd0923,2010-03-12,LOW,0.306,0.0451,0.5669,True,1,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,7,4,0
ALERT-IBB0359-20100405,ibb0359,2010-04-05,LOW,0.3059,0.0718,0.5401,True,1,"Visited 11 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,1,11,0
ALERT-WDD0366-20101129,wdd0366,2010-11-29,LOW,0.3059,0.0505,0.5613,True,2,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,0,0,4,0
ALERT-BMG0917-20110502,bmg0917,2011-05-02,LOW,0.3058,0.0438,0.5679,True,1,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,0,3,0
ALERT-TSM0363-20100309,tsm0363,2010-03-09,LOW,0.3058,0.0424,0.5693,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 1:00 deviates 3.0 hours from personal baseline (4.0h avg)",1,0,9,9,0
ALERT-HRL0540-20101110,hrl0540,2010-11-10,LOW,0.3057,0.0533,0.5581,True,0,,0,16,2,0,0
ALERT-WIF0691-20100524,wif0691,2010-05-24,LOW,0.3057,0.0449,0.5666,True,0,,0,14,6,0,0
ALERT-CLB0774-20101022,clb0774,2010-10-22,LOW,0.3057,0.0438,0.5677,True,1,Login at hour 1:00 deviates 6.1 hours from personal baseline (7.1h avg),0,18,2,0,0
ALERT-LBH0942-20100709,lbh0942,2010-07-09,LOW,0.3057,0.0473,0.5641,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 8 suspicious URLs (job boards, cloud storage, competitor sites)",1,18,1,8,1
ALERT-LBF0214-20100730,lbf0214,2010-07-30,LOW,0.3057,0.0675,0.5439,True,0,,0,4,5,0,0
ALERT-BRM0995-20100607,brm0995,2010-06-07,LOW,0.3056,0.0711,0.5401,True,0,,0,18,0,0,0
ALERT-HAD0246-20110329,had0246,2011-03-29,LOW,0.3055,0.0878,0.5231,True,1,"Visited 18 suspicious URLs (job boards, cloud storage, competitor sites)",0,2,6,18,0
ALERT-HPH0075-20110317,hph0075,2011-03-17,LOW,0.3054,0.0645,0.5464,True,1,"Visited 17 suspicious URLs (job boards, cloud storage, competitor sites)",0,14,11,17,0
ALERT-NAF0326-20110301,naf0326,2011-03-01,LOW,0.3053,0.0743,0.5364,True,0,,0,6,5,0,0
ALERT-MSS0001-20100430,mss0001,2010-04-30,LOW,0.3052,0.0997,0.5108,True,0,,0,0,4,1,0
ALERT-DMG0358-20110512,dmg0358,2011-05-12,LOW,0.3052,0.0539,0.5565,True,3,"Logged into 3 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.5 hours from personal baseline (3.5h avg)",1,0,6,9,0
ALERT-LBH0942-20110315,lbh0942,2011-03-15,LOW,0.3052,0.0541,0.5563,True,1,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",0,14,6,7,0
ALERT-HCS0003-20100512,hcs0003,2010-05-12,LOW,0.305,0.0562,0.5538,True,0,,0,6,21,0,0
ALERT-HRL0540-20100512,hrl0540,2010-05-12,LOW,0.305,0.069,0.541,True,0,,0,18,7,0,0
ALERT-HRL0540-20110127,hrl0540,2011-01-27,LOW,0.3049,0.0526,0.5572,True,0,,0,14,2,0,0
ALERT-HSB0196-20100614,hsb0196,2010-06-14,LOW,0.3049,0.0494,0.5605,True,0,,0,16,10,0,0
ALERT-AHM0410-20100818,ahm0410,2010-08-18,LOW,0.3049,0.1168,0.493,True,2,"USB/device activity (6 events) is 3.2x above this user's normal (1.9 avg); Visited 17 suspicious URLs (job boards, cloud storage, competitor sites)",1,6,2,17,0
ALERT-SAK0375-20100921,sak0375,2010-09-21,LOW,0.3048,0.0425,0.567,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 10 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 1:00 deviates 3.2 hours from personal baseline (4.2h avg)",1,0,5,10,0
ALERT-HRL0540-20100325,hrl0540,2010-03-25,LOW,0.3048,0.0861,0.5235,True,0,,0,18,0,0,0
ALERT-HCM0267-20100811,hcm0267,2010-08-11,LOW,0.3046,0.0483,0.5609,True,1,"Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,1,6,0
ALERT-XWD0923-20100802,xwd0923,2010-08-02,LOW,0.3045,0.0507,0.5582,True,1,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,4,3,0
ALERT-DMK0257-20100527,dmk0257,2010-05-27,LOW,0.3045,0.0839,0.5251,True,0,,0,2,7,0,0
ALERT-HPH0075-20110308,hph0075,2011-03-08,LOW,0.3045,0.043,0.566,True,1,"Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,16,6,0
ALERT-IRM0931-20110501,irm0931,2011-05-01,LOW,0.3044,0.0614,0.5475,True,1,"Visited 10 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,4,10,0
ALERT-BRM0995-20110121,brm0995,2011-01-21,LOW,0.3043,0.0478,0.5608,True,0,,0,18,1,0,0
ALERT-LBF0214-20110410,lbf0214,2011-04-10,LOW,0.3043,0.0423,0.5662,True,0,,0,2,1,0,0
ALERT-HCS0003-20100128,hcs0003,2010-01-28,LOW,0.3042,0.0468,0.5617,True,0,,0,6,23,0,0
ALERT-CLB0774-20110218,clb0774,2011-02-18,LOW,0.3042,0.0427,0.5657,True,1,Login at hour 1:00 deviates 6.1 hours from personal baseline (7.1h avg),0,18,2,0,0
ALERT-HRL0540-20100916,hrl0540,2010-09-16,LOW,0.3041,0.048,0.5602,True,0,,0,16,6,0,0
ALERT-CHM0821-20100518,chm0821,2010-05-18,LOW,0.3041,0.0425,0.5657,True,1,42% of session activity occurred outside business hours (baseline: 22%),0,4,0,0,0
ALERT-HRL0540-20110207,hrl0540,2011-02-07,LOW,0.3041,0.0725,0.5356,True,0,,0,16,1,0,0
ALERT-HSB0196-20110203,hsb0196,2011-02-03,LOW,0.304,0.049,0.559,True,1,Login at hour 0:00 deviates 8.0 hours from personal baseline (8.0h avg),0,14,2,0,0
ALERT-HTH0007-20100730,hth0007,2010-07-30,LOW,0.304,0.045,0.5631,True,1,"Visited 12 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,5,12,0
ALERT-ACC0042-20110119,acc0042,2011-01-19,LOW,0.304,0.0479,0.5602,True,2,Logged into 4 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg),1,0,5,0,0
ALERT-BWP0202-20100623,bwp0202,2010-06-23,LOW,0.304,0.099,0.5091,True,1,USB/device activity (2 events) is 4.3x above this user's normal (0.5 avg),1,2,11,1,0
ALERT-BRM0995-20110119,brm0995,2011-01-19,LOW,0.3039,0.0422,0.5657,True,0,,0,18,6,0,0
ALERT-OBH0499-20100617,obh0499,2010-06-17,LOW,0.3039,0.0656,0.5423,True,1,Login at hour 0:00 deviates 7.9 hours from personal baseline (7.9h avg),0,16,11,0,0
ALERT-HCM0267-20110318,hcm0267,2011-03-18,LOW,0.3038,0.0854,0.5223,True,0,,0,18,7,0,0
ALERT-JMB0308-20100720,jmb0308,2010-07-20,LOW,0.3038,0.0465,0.561,True,1,USB/device activity (2 events) is 4.3x above this user's normal (0.5 avg),1,2,10,1,0
ALERT-JCG0316-20110414,jcg0316,2011-04-14,LOW,0.3037,0.0556,0.5518,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,8,11,4,1
ALERT-HCS0003-20101013,hcs0003,2010-10-13,LOW,0.3037,0.0549,0.5526,True,0,,0,8,9,0,0
ALERT-EHB0420-20100319,ehb0420,2010-03-19,LOW,0.3036,0.0647,0.5424,True,1,Login at hour 0:00 deviates 6.4 hours from personal baseline (6.4h avg),0,0,6,0,0
ALERT-LBH0942-20100729,lbh0942,2010-07-29,LOW,0.3036,0.0664,0.5409,True,2,"Accessed 2 sensitive file(s) in HR, finance, or executive directories; Visited 8 suspicious URLs (job boards, cloud storage, competitor sites)",1,17,1,8,2
ALERT-BJM0111-20100330,bjm0111,2010-03-30,LOW,0.3035,0.0509,0.5561,True,0,,0,18,0,0,0
ALERT-AIB0948-20110329,aib0948,2011-03-29,LOW,0.3035,0.058,0.549,True,1,Logged into 3 different machines in one day — possible lateral movement,1,19,0,0,0
ALERT-BRM0995-20100413,brm0995,2010-04-13,LOW,0.3034,0.1252,0.4817,True,0,,0,18,2,0,0
ALERT-KKW0879-20100219,kkw0879,2010-02-19,LOW,0.3034,0.0663,0.5404,True,1,Login at hour 0:00 deviates 7.0 hours from personal baseline (7.0h avg),0,18,13,0,0
ALERT-JDF0593-20100929,jdf0593,2010-09-29,LOW,0.3034,0.0522,0.5545,True,0,,0,18,0,0,0
ALERT-LBH0942-20100118,lbh0942,2010-01-18,LOW,0.3033,0.08,0.5266,True,1,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,3,4,0
ALERT-BRM0995-20100420,brm0995,2010-04-20,LOW,0.3033,0.126,0.4806,True,0,,0,18,2,0,0
ALERT-BJM0111-20100916,bjm0111,2010-09-16,LOW,0.3032,0.0448,0.5616,True,0,,0,18,0,1,0
ALERT-TDS0984-20100227,tds0984,2010-02-27,LOW,0.3031,0.0769,0.5293,True,0,,0,2,8,0,0
ALERT-JMD0520-20110302,jmd0520,2011-03-02,LOW,0.303,0.0783,0.5277,True,2,"Visited 5 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 8.2 hours from personal baseline (8.2h avg)",0,6,1,5,0
ALERT-KWC0004-20100803,kwc0004,2010-08-03,LOW,0.3028,0.0548,0.5508,True,1,"Visited 20 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,18,20,0
ALERT-HCM0267-20110414,hcm0267,2011-04-14,LOW,0.3028,0.0474,0.5582,True,1,"Accessed 1 sensitive file(s) in HR, finance, or executive directories",1,18,6,0,1
ALERT-COF0120-20100407,cof0120,2010-04-07,LOW,0.3028,0.0707,0.5349,True,1,Login at hour 0:00 deviates 8.4 hours from personal baseline (8.4h avg),0,0,0,0,0
ALERT-AOK0844-20100626,aok0844,2010-06-26,LOW,0.3027,0.0569,0.5486,True,1,54% of session activity occurred outside business hours (baseline: 21%),0,2,0,0,0
ALERT-MLM0950-20100121,mlm0950,2010-01-21,LOW,0.3027,0.0503,0.555,True,1,54% of session activity occurred outside business hours (baseline: 17%),0,2,1,0,0
ALERT-FFC0891-20100312,ffc0891,2010-03-12,LOW,0.3027,0.0549,0.5505,True,0,,0,2,3,2,0
ALERT-NGF0157-20110113,ngf0157,2011-01-13,LOW,0.3026,0.0781,0.5272,True,2,USB/device activity (4 events) is 4.6x above this user's normal (0.9 avg); Login at hour 0:00 deviates 6.0 hours from personal baseline (6.0h avg),1,4,5,0,0
ALERT-DJB0159-20110214,djb0159,2011-02-14,LOW,0.3026,0.0651,0.5402,True,3,"Visited 29 suspicious URLs (job boards, cloud storage, competitor sites); 46% of session activity occurred outside business hours (baseline: 12%); Activity entropy (0.16) lower than baseline (0.53) — unusually concentrated behavior",0,0,0,29,0
ALERT-HCM0267-20100301,hcm0267,2010-03-01,LOW,0.3025,0.0468,0.5582,True,0,,0,16,2,1,0
ALERT-KJP0371-20100823,kjp0371,2010-08-23,LOW,0.3025,0.0448,0.5602,True,2,Logged into 4 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg),1,0,9,0,0
ALERT-HCS0003-20100806,hcs0003,2010-08-06,LOW,0.3025,0.0601,0.5449,True,0,,0,8,3,0,0
ALERT-EIS0041-20100520,eis0041,2010-05-20,LOW,0.3025,0.0463,0.5586,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",1,4,9,3,0
ALERT-DFH0188-20110426,dfh0188,2011-04-26,LOW,0.3024,0.0483,0.5564,True,0,,0,2,2,2,0
ALERT-MOH0273-20100508,moh0273,2010-05-08,LOW,0.3024,0.0497,0.5551,True,1,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,4,7,0
ALERT-MSS0001-20100902,mss0001,2010-09-02,LOW,0.3024,0.043,0.5617,True,0,,0,0,26,1,0
ALERT-BRM0995-20100709,brm0995,2010-07-09,LOW,0.3024,0.1396,0.4653,True,0,,0,18,3,0,0
ALERT-HCM0267-20100510,hcm0267,2010-05-10,LOW,0.302,0.0492,0.5548,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",1,18,5,6,1
ALERT-BRM0995-20110405,brm0995,2011-04-05,LOW,0.302,0.0655,0.5386,True,0,,0,18,9,0,0
ALERT-AVM0947-20100507,avm0947,2010-05-07,LOW,0.302,0.0676,0.5363,True,0,,0,15,1,0,0
ALERT-GKO0078-20100616,gko0078,2010-06-16,LOW,0.3019,0.0678,0.536,True,1,"Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,10,6,0
ALERT-BMG0917-20110120,bmg0917,2011-01-20,LOW,0.3018,0.0511,0.5524,True,0,,0,18,7,0,0
ALERT-VCC0396-20110118,vcc0396,2011-01-18,LOW,0.3016,0.0482,0.5549,True,1,Login at hour 2:00 deviates 5.2 hours from personal baseline (7.2h avg),0,4,9,1,0
ALERT-DFR0218-20110121,dfr0218,2011-01-21,LOW,0.3015,0.0467,0.5562,True,1,Logged into 5 different machines in one day — possible lateral movement,1,0,2,2,0
ALERT-RUM0880-20101021,rum0880,2010-10-21,LOW,0.3014,0.059,0.5438,True,2,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 2:00 deviates 4.7 hours from personal baseline (6.7h avg)",0,6,9,7,0
ALERT-BJM0111-20100414,bjm0111,2010-04-14,LOW,0.3014,0.0661,0.5368,True,1,Login at hour 0:00 deviates 8.5 hours from personal baseline (8.5h avg),0,16,0,0,0
ALERT-JDF0593-20110414,jdf0593,2011-04-14,LOW,0.3013,0.0541,0.5486,True,0,,0,18,0,0,0
ALERT-MLM0950-20110411,mlm0950,2011-04-11,LOW,0.3013,0.0511,0.5515,True,1,41% of session activity occurred outside business hours (baseline: 14%),0,6,1,0,0
ALERT-BRM0995-20110114,brm0995,2011-01-14,LOW,0.3013,0.052,0.5506,True,0,,0,16,2,0,0
ALERT-KMB0922-20100706,kmb0922,2010-07-06,LOW,0.3013,0.0596,0.5431,True,0,,0,6,8,0,0
ALERT-BAL0044-20100728,bal0044,2010-07-28,LOW,0.3012,0.0485,0.554,True,1,Login at hour 7:00 deviates 4.0 hours from personal baseline (3.0h avg),0,2,7,0,0
ALERT-JMC0925-20100511,jmc0925,2010-05-11,LOW,0.3012,0.0534,0.5491,True,1,Login at hour 0:00 deviates 7.6 hours from personal baseline (7.6h avg),0,0,2,2,0
ALERT-HDS0367-20100104,hds0367,2010-01-04,LOW,0.3012,0.0784,0.5239,True,3,"Logged into 3 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 8.0 hours from personal baseline (0.0h avg)",1,2,9,3,0
ALERT-HAD0246-20110319,had0246,2011-03-19,LOW,0.3011,0.1283,0.474,True,2,"Visited 16 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 6.7 hours from personal baseline (6.7h avg)",0,2,6,16,0
ALERT-BTW0005-20100414,btw0005,2010-04-14,LOW,0.3011,0.0468,0.5555,True,0,,0,0,2,2,0
ALERT-LBH0942-20100901,lbh0942,2010-09-01,LOW,0.3011,0.0714,0.5308,True,0,,0,18,3,0,0
ALERT-LJT0817-20100624,ljt0817,2010-06-24,LOW,0.3011,0.0453,0.5569,True,1,"Accessed 1 sensitive file(s) in HR, finance, or executive directories",1,4,0,0,1
ALERT-KWC0004-20101116,kwc0004,2010-11-16,LOW,0.3011,0.0564,0.5459,True,1,"Visited 19 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,6,19,0
ALERT-KMB0922-20100928,kmb0922,2010-09-28,LOW,0.301,0.0656,0.5363,True,1,Login at hour 2:00 deviates 5.3 hours from personal baseline (7.3h avg),0,2,8,0,0
ALERT-HDS0367-20100520,hds0367,2010-05-20,LOW,0.3008,0.047,0.5546,True,1,Logged into 3 different machines in one day — possible lateral movement,1,6,10,0,0
ALERT-HDH0928-20100820,hdh0928,2010-08-20,LOW,0.3008,0.0644,0.5372,True,1,"Visited 10 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,2,10,0
ALERT-LIM0674-20110314,lim0674,2011-03-14,LOW,0.3008,0.0423,0.5593,True,0,,0,2,7,2,0
ALERT-LBC0356-20110429,lbc0356,2011-04-29,LOW,0.3008,0.0566,0.545,True,2,"Logged into 4 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",1,0,7,3,0
ALERT-BRM0995-20100924,brm0995,2010-09-24,LOW,0.3007,0.0688,0.5327,True,1,40% of session activity occurred outside business hours (baseline: 30%),0,14,2,0,0
ALERT-HRL0540-20110208,hrl0540,2011-02-08,LOW,0.3006,0.0459,0.5554,True,0,,0,18,2,0,0
ALERT-OCS0865-20110309,ocs0865,2011-03-09,LOW,0.3005,0.0787,0.5223,True,1,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites)",0,6,14,3,0
ALERT-DIW0118-20110127,diw0118,2011-01-27,LOW,0.3005,0.1209,0.48,True,1,"Visited 16 suspicious URLs (job boards, cloud storage, competitor sites)",0,2,8,16,0
